instrument_id,instrument_name,weight,risk_contribution,risk_contribution_pct
INST_00747,Alpha Partners,5.699497009346139e-13,7.765580565558924e-18,1.2217436705358556e-15
INST_01235,Innovative Technologies,8.002894751803338e-13,7.764820343815616e-18,1.221624066329158e-15
INST_00503,Innovative Supply Co,4.610780939593795e-13,7.762643589306606e-18,1.2212816017804688e-15
INST_01408,Global Industries,4.044062732339601e-13,7.7436547227579e-18,1.2182941203783154e-15
INST_00575,Elite Partners,1.0715256227692991e-12,7.724802150946095e-18,1.215328081961748e-15
INST_00284,Innovative Systems,1.0833036627018776e-12,7.677939670012897e-18,1.2079552990793365e-15
INST_01295,Prime Solutions,3.091189135047912e-13,7.66351878686092e-18,1.205686489610975e-15
INST_00572,Superior Enterprises,2.780616829051256e-13,7.631426352930912e-18,1.2006374494658025e-15
INST_00083,Elite Technologies,7.385191369964484e-13,7.556407251749332e-18,1.1888348403415886e-15
INST_00323,Strategic Technologies,4.200602793790823e-13,7.477348506009403e-18,1.1763966818043317e-15
INST_01216,Strategic Corp,3.4230052645630924e-13,7.448463774390624e-18,1.171852303218282e-15
INST_00029,Dynamic Industries,2.189643481453441e-13,7.439008969381856e-18,1.1703647971550722e-15
INST_00965,Strategic Supply Co,1.0230478206938618e-12,7.42568519886519e-18,1.1682685942815092e-15
INST_00670,Superior Supply Co,3.766295382624057e-13,7.421599462667247e-18,1.1676257933605512e-15
INST_00956,Global Systems,4.737819673674647e-13,7.407367353212218e-18,1.1653866832903816e-15
INST_00269,Alpha Group,2.826609610141953e-13,7.403614960943552e-18,1.1647963267207849e-15
INST_00482,Premier Manufacturing,4.483860229164983e-13,7.398971524471403e-18,1.164065783901547e-15
INST_00970,Dynamic Technologies,4.661681867950373e-13,7.398365557507937e-18,1.1639704482990226e-15
INST_00800,Superior Partners,3.401641187205756e-13,7.371606373577499e-18,1.1597604779922676e-15
INST_01178,Elite Industries,5.114491213435946e-13,7.361200700368628e-18,1.1581233736865075e-15
INST_00940,Prime Manufacturing,6.868246743832274e-13,7.307264804729248e-18,1.1496377442405458e-15
INST_00185,Dynamic Technologies,2.465425879564018e-13,7.306662618176945e-18,1.1495430034027491e-15
INST_00059,Innovative Industries,3.27145063628783e-14,7.249027844750336e-18,1.140475436716361e-15
INST_00688,Alpha Industries,4.1474254561592207e-13,7.24376074681165e-18,1.139646774452882e-15
INST_00763,Dynamic Systems,1.5728560803003002e-13,7.181320913285173e-18,1.1298232370165932e-15
INST_01297,Elite Manufacturing,4.044843724700309e-13,7.175695383723229e-18,1.1289381834037055e-15
INST_00552,Alpha Corp,7.354119615328686e-13,7.157988423931784e-18,1.126152381895757e-15
INST_00285,Strategic Manufacturing,2.8858192641145035e-13,7.026955058182603e-18,1.1055371575887576e-15
INST_00476,Advanced Partners,3.804396770748666e-13,6.9936801105336e-18,1.1003020748625694e-15
INST_01130,Global Technologies,4.1583862620949405e-13,6.969384110302546e-18,1.0964796324513378e-15
INST_00202,Elite Corp,2.755337190905427e-13,6.965654230279503e-18,1.0958928176895128e-15
INST_00825,Alpha Group,4.433171343057656e-13,6.956973658016464e-18,1.0945271201567317e-15
INST_01233,Strategic Industries,3.479852341991194e-13,6.865874079689186e-18,1.0801946008724086e-15
INST_00669,Prime Systems,4.85550002594218e-13,6.7618310870385504e-18,1.0638257194138499e-15
INST_00653,Innovative Solutions,3.7451277499454e-13,6.759633612558946e-18,1.0634799950325295e-15
INST_00092,Alpha Group,5.330747093442193e-13,6.748477608423669e-18,1.0617248426230372e-15
INST_00995,Elite Corp,2.8675092958950277e-13,6.6985185112404725e-18,1.0538648751352282e-15
INST_01038,Dynamic Systems,5.473685135382093e-13,6.687505070255701e-18,1.0521321519086298e-15
INST_01069,Superior Industries,3.3245807130289997e-13,6.686433725672254e-18,1.0519635993512595e-15
INST_01098,Superior Industries,4.990042253813063e-13,6.676789612873699e-18,1.0504463098620712e-15
INST_00041,Elite Partners,2.41695054274626e-12,6.6742788658843325e-18,1.050051298926742e-15
INST_01258,Premier Enterprises,4.586109443547669e-13,6.643082164497921e-18,1.0451431826386327e-15
INST_00036,Global Partners,1.137977390378934e-13,6.5851856687127854e-18,1.0360344396831593e-15
INST_00647,Advanced Supply Co,2.9517196573994056e-13,6.5824705463713656e-18,1.035607274771617e-15
INST_00086,Prime Partners,3.7586654223083794e-13,6.551247616690371e-18,1.0306950320369884e-15
INST_00931,Strategic Enterprises,4.042804382202129e-13,6.487313887133005e-18,1.020636462846825e-15
INST_00877,Elite Supply Co,5.033449756471926e-13,6.430712295493668e-18,1.0117314446393887e-15
INST_01347,Strategic Industries,6.745413968064824e-13,6.4180011803173785e-18,1.009731629637667e-15
INST_00983,Alpha Supply Co,8.197572006810983e-13,6.41033194807803e-18,1.0085250442617003e-15
INST_00702,Innovative Corp,2.1216709923467682e-13,6.4054915593775455e-18,1.0077635153318509e-15
INST_00821,Prime Group,3.289771439761409e-13,6.399956204478352e-18,1.0068926487230807e-15
INST_00869,Prime Systems,3.9718298593003163e-13,6.341894360195702e-18,9.977578918104327e-16
INST_00407,Elite Systems,4.910050684453443e-13,6.186100892949054e-18,9.732472089435775e-16
INST_00618,Advanced Manufacturing,4.646539116555468e-13,6.174463994768818e-18,9.714163984103088e-16
INST_00999,Advanced Enterprises,4.000558402773179e-13,6.1504155570870335e-18,9.67632904532941e-16
INST_00841,Strategic Industries,4.548155462995645e-13,6.12204341529042e-18,9.631691707055832e-16
INST_00689,Advanced Industries,3.7522651637187055e-13,6.059731100075604e-18,9.533656954769855e-16
INST_00614,Innovative Partners,4.3949268846187046e-13,5.973051417730235e-18,9.39728549821812e-16
INST_00557,Premier Supply Co,4.0554557249375886e-13,5.965995399934128e-18,9.386184402802515e-16
INST_00998,Elite Corp,1.542089457722685e-12,5.962389255171697e-18,9.380510925460621e-16
INST_01231,Superior Technologies,2.716614243154517e-13,5.949990902995436e-18,9.361004839381748e-16
INST_00249,Global Group,3.23124925683253e-13,5.948786225490387e-18,9.359109543718526e-16
INST_00052,Prime Industries,1.1862991763577413e-13,5.945906704575628e-18,9.354579249528565e-16
INST_00279,Innovative Solutions,5.395563025362431e-13,5.93308136002135e-18,9.334401384655042e-16
INST_00223,Elite Group,2.331737946271435e-13,5.856686362939461e-18,9.214210623182097e-16
INST_00547,Strategic Systems,2.0105233851593758e-13,5.802151505375365e-18,9.12841199358831e-16
INST_00308,Dynamic Industries,3.405063238592342e-13,5.781341741193406e-18,9.095672396773863e-16
INST_00714,Superior Corp,4.3795761698430066e-13,5.767036552732837e-18,9.073166322295624e-16
INST_01011,Elite Partners,5.074678118805175e-13,5.6978813654885484e-18,8.964365812678672e-16
INST_00882,Prime Systems,2.0318349875131917e-13,5.665090026901906e-18,8.912775838138571e-16
INST_01010,Advanced Partners,4.645251133028071e-13,5.638619828390235e-18,8.871130790203725e-16
INST_01384,Global Supply Co,4.80488984117805e-13,5.599626941979647e-18,8.809784041218407e-16
INST_00856,Dynamic Technologies,6.992355119592422e-13,5.5919312714472645e-18,8.797676592607074e-16
INST_01037,Premier Manufacturing,4.799941986201767e-13,5.564973438861967e-18,8.755264359478587e-16
INST_00429,Innovative Corp,9.283132612361558e-13,5.55591901104183e-18,8.741019204481887e-16
INST_00685,Global Systems,7.407725493685284e-13,5.549445394549116e-18,8.730834389697365e-16
INST_00858,Prime Supply Co,4.004699842577166e-13,5.521460307450581e-18,8.68680599704419e-16
INST_01288,Superior Industries,1.806547821694822e-13,5.51140264550895e-18,8.670982473337443e-16
INST_00958,Global Corp,3.7550925094194385e-13,5.499561489903833e-18,8.652353013775148e-16
INST_00611,Alpha Industries,2.3289386706683406e-13,5.467251703134217e-18,8.601520655332801e-16
INST_00103,Advanced Solutions,3.460564422005369e-13,5.449874967390326e-18,8.574182175317759e-16
INST_01482,Elite Supply Co,2.0374025346978547e-13,5.410402506612813e-18,8.512080921318432e-16
INST_01236,Innovative Industries,2.552182788737207e-13,5.373847305228211e-18,8.454569334721961e-16
INST_01373,Premier Technologies,4.182252973530451e-13,5.362231233016578e-18,8.436293994480186e-16
INST_01090,Superior Technologies,3.7740221698472943e-13,5.360458616777224e-18,8.433505171864239e-16
INST_00544,Prime Manufacturing,4.884278222685971e-13,5.304240682769002e-18,8.345058590870969e-16
INST_01427,Premier Corp,8.210369641566886e-13,5.280815807894169e-18,8.3082046913204955e-16
INST_00397,Innovative Supply Co,1.4711781446722132e-13,5.2627553203962594e-18,8.279790477983729e-16
INST_00428,Advanced Enterprises,9.844389630620526e-14,5.183848611603329e-18,8.155648089379666e-16
INST_00465,Innovative Partners,2.708014932352787e-13,5.142628443205187e-18,8.090797201009252e-16
INST_01014,Advanced Corp,3.690915635089093e-13,5.1120333860003355e-18,8.042662593204793e-16
INST_01210,Strategic Partners,2.0692101738311057e-13,5.110274982249104e-18,8.039896130819687e-16
INST_00462,Innovative Industries,5.373229327213807e-13,5.075549520092178e-18,7.985263237324488e-16
INST_00944,Superior Industries,2.894543368485602e-13,5.071580309520996e-18,7.979018555614696e-16
INST_00972,Dynamic Industries,4.927724456107857e-13,4.991005039095595e-18,7.852251051481716e-16
INST_00828,Prime Enterprises,2.82673548512178e-13,4.93269147859492e-18,7.760507462130413e-16
INST_00492,Prime Enterprises,1.1058113179949527e-13,4.902722795545436e-18,7.713358316588882e-16
INST_00031,Advanced Solutions,3.070455718100931e-13,4.8816806565990866e-18,7.680253129082031e-16
INST_00684,Global Corp,3.1099541897329163e-13,4.878267781319563e-18,7.674883718854573e-16
INST_00859,Superior Manufacturing,3.6248022226075597e-13,4.8443216628171476e-18,7.621476951556935e-16
INST_00376,Premier Partners,5.794216561745106e-13,4.796935297755822e-18,7.546924906034234e-16
INST_01169,Superior Corp,5.210468708871953e-13,4.760013702167073e-18,7.488836878570196e-16
INST_00710,Advanced Solutions,3.82941739652172e-13,4.749967923560436e-18,7.473032050683024e-16
INST_01001,Global Manufacturing,4.430425087198988e-13,4.737181537864073e-18,7.452915479022115e-16
INST_00117,Prime Industries,3.4624331813212647e-13,4.672871246898304e-18,7.351737350388417e-16
INST_01018,Alpha Group,8.07791770263331e-13,4.665949097483169e-18,7.340846867490134e-16
INST_00329,Advanced Manufacturing,4.810733502105687e-13,4.641340549873204e-18,7.30213071867198e-16
INST_01234,Superior Manufacturing,2.0250097352687756e-13,4.560044380208275e-18,7.174229037801598e-16
INST_00500,Alpha Enterprises,3.1097702186085533e-13,4.547689655702329e-18,7.154791590286987e-16
INST_00807,Dynamic Supply Co,2.8129642964579027e-13,4.5423921493701436e-18,7.146457126718768e-16
INST_00771,Elite Systems,4.1650512082813823e-13,4.533923598006989e-18,7.133133719744628e-16
INST_01365,Elite Enterprises,3.532206650908542e-13,4.51315007260952e-18,7.100451136704235e-16
INST_00740,Superior Solutions,4.603180953883392e-13,4.478976012216423e-18,7.046685752868093e-16
INST_00227,Alpha Manufacturing,1.8554799861984716e-13,4.4778528139552765e-18,7.044918646912876e-16
INST_00230,Superior Corp,2.904313203458342e-13,4.4439195702523365e-18,6.991532135286576e-16
INST_01448,Superior Partners,2.0145223364415775e-13,4.37260037106409e-18,6.879327027812225e-16
INST_00585,Prime Enterprises,7.661503663270308e-13,4.354968836924849e-18,6.851587678442788e-16
INST_00678,Alpha Group,3.790908782525647e-13,4.354800775595072e-18,6.851323270824861e-16
INST_01229,Elite Systems,3.278966054643509e-13,4.302251722716646e-18,6.768648869078763e-16
INST_00677,Prime Corp,3.365064043079569e-13,4.280042822494395e-18,6.733708038773766e-16
INST_01163,Superior Group,3.0983735418829434e-13,4.2775137255732945e-18,6.729729059830157e-16
INST_00724,Global Supply Co,3.7512194331170644e-13,4.274567787191413e-18,6.725094272332342e-16
INST_00529,Global Partners,1.663873808918054e-13,4.2478805102885094e-18,6.683107699191158e-16
INST_00860,Strategic Partners,2.2450284725773964e-13,4.2288589889698524e-18,6.653181510055858e-16
INST_01152,Elite Technologies,2.1095095327573125e-13,4.191712599694773e-18,6.594739819061924e-16
INST_00597,Alpha Group,2.2717876533075381e-13,4.17572560940617e-18,6.56958779851288e-16
INST_00294,Elite Group,1.3753001408069323e-13,4.1427451162571455e-18,6.517700230782687e-16
INST_01439,Premier Manufacturing,9.913404067577194e-13,4.104369214723566e-18,6.457324172091467e-16
INST_00169,Advanced Enterprises,9.607584100077472e-13,4.089709179591178e-18,6.434259824253439e-16
INST_01139,Dynamic Enterprises,1.2929243286885578e-13,4.069650821699506e-18,6.402702400325368e-16
INST_01421,Superior Manufacturing,9.635243510292302e-14,4.055082965208778e-18,6.379783075349515e-16
INST_00625,Strategic Systems,2.794573706781337e-13,4.035208224753319e-18,6.348514533158744e-16
INST_00062,Advanced Corp,2.611295615802198e-13,3.99678461728863e-18,6.288063419654961e-16
INST_01021,Alpha Solutions,4.67650704444509e-13,3.954485919989677e-18,6.221515702764218e-16
INST_01354,Alpha Solutions,2.33451590054376e-13,3.911804110908351e-18,6.154365243565579e-16
INST_01294,Advanced Industries,1.850623430015844e-13,3.884598464145289e-18,6.111563129216241e-16
INST_01058,Elite Technologies,1.8857038186246014e-13,3.859015967530252e-18,6.071314685391517e-16
INST_01182,Superior Supply Co,6.162998823509112e-13,3.855024815680592e-18,6.065035483895501e-16
INST_01351,Global Industries,1.4767553745476326e-13,3.838527439005474e-18,6.039080482381947e-16
INST_00878,Global Technologies,1.6888572548227107e-13,3.833287246626032e-18,6.030836189739658e-16
INST_00386,Global Group,3.419606640107759e-13,3.780848701623583e-18,5.948335647883209e-16
INST_01280,Elite Systems,2.8852770334321707e-13,3.7593782762925626e-18,5.914556645746235e-16
INST_00593,Strategic Systems,1.5138400801428683e-13,3.734027467242705e-18,5.874672711456772e-16
INST_00716,Strategic Supply Co,3.753204384722031e-13,3.7255813639466444e-18,5.86138462158952e-16
INST_01282,Premier Enterprises,3.121544370567772e-13,3.689981435885495e-18,5.805375947913349e-16
INST_01442,Alpha Group,7.254167358850156e-13,3.670217187087304e-18,5.77428124009565e-16
INST_00155,Global Technologies,1.8730471959559658e-13,3.658619971474565e-18,5.75603556657377e-16
INST_01223,Strategic Technologies,1.337363358425174e-13,3.6340328862695575e-18,5.717353184139455e-16
INST_01375,Prime Group,1.7286602572540708e-13,3.563893048412745e-18,5.607003542885294e-16
INST_01129,Superior Partners,4.790181833919783e-13,3.5358642023454e-18,5.562906305098491e-16
INST_00830,Advanced Technologies,2.249221077674717e-13,3.533044445320043e-18,5.558470036272102e-16
INST_00368,Global Group,1.5416517518428376e-12,3.51387207789606e-18,5.528306523896319e-16
INST_00424,Global Corp,1.2140446089575696e-13,3.4680442798844033e-18,5.456206541567042e-16
INST_01327,Superior Systems,2.0129827886113837e-13,3.4346840625599797e-18,5.403721561185048e-16
INST_01407,Premier Enterprises,6.363184182017548e-13,3.4272586536530588e-18,5.39203930992697e-16
INST_00379,Strategic Enterprises,1.6059690278397033e-14,3.3904491592647075e-18,5.33412764909887e-16
INST_00848,Prime Corp,1.0664416710740769e-13,3.386106543637319e-18,5.32729549648447e-16
INST_00153,Advanced Systems,1.820558675218662e-13,3.3818574102761482e-18,5.3206104176993785e-16
INST_01339,Strategic Partners,2.411890282374446e-13,3.348251629395806e-18,5.2677390969560625e-16
INST_00434,Prime Industries,2.60190340576894e-13,3.317551599077294e-18,5.219439336995744e-16
INST_01345,Superior Industries,3.202714367174786e-13,3.3148020002399667e-18,5.21511344668058e-16
INST_00353,Global Industries,5.520314813061913e-13,3.260693196076725e-18,5.129985118606957e-16
INST_00239,Dynamic Manufacturing,3.348369229370436e-14,3.2418035113478918e-18,5.100266345411526e-16
INST_01334,Advanced Corp,1.463470722830488e-13,3.2352964497513362e-18,5.090028912096318e-16
INST_01276,Strategic Systems,2.1941846634179753e-13,3.226488427972783e-18,5.076171422927232e-16
INST_01157,Innovative Enterprises,1.3332662353886509e-12,3.1852026940562283e-18,5.011217381603282e-16
INST_00566,Premier Systems,1.6287058405805407e-13,3.1707302663474523e-18,4.988448192872044e-16
INST_00245,Alpha Supply Co,1.8921718560495667e-13,3.1620561401916302e-18,4.974801359079208e-16
INST_01404,Advanced Supply Co,2.322799844729077e-13,3.15730407999401e-18,4.967325035294484e-16
INST_00774,Alpha Supply Co,2.3063005396809614e-13,3.132841137374449e-18,4.928837963972754e-16
INST_00225,Advanced Manufacturing,2.2040319599167625e-13,3.11450355359781e-18,4.899987800455822e-16
INST_01164,Superior Systems,3.9028697357365377e-13,3.0862542356765276e-18,4.855543698593879e-16
INST_00216,Premier Group,4.327610648436439e-13,3.064078909291433e-18,4.820655689353186e-16
INST_01500,Alpha Partners,4.430812988607056e-13,3.0146213392437307e-18,4.742845057352467e-16
INST_00068,Dynamic Supply Co,8.073263536934335e-13,3.000340501343866e-18,4.720377293137272e-16
INST_00005,Superior Manufacturing,3.599210870939621e-13,2.9925808250802033e-18,4.708169145555129e-16
INST_00916,Dynamic Technologies,5.147912565444778e-13,2.9583872109143716e-18,4.654372998149061e-16
INST_01088,Global Enterprises,1.579411261942069e-13,2.910725027876073e-18,4.579387013573455e-16
INST_00299,Global Group,1.7326311497009332e-13,2.892058901424583e-18,4.550019960263013e-16
INST_00606,Strategic Systems,2.4223088576278336e-13,2.88955183780392e-18,4.546075645881986e-16
INST_01002,Innovative Solutions,2.485885405131311e-13,2.847976460437462e-18,4.480665914157757e-16
INST_00113,Prime Group,3.36625501404255e-13,2.830059998511258e-18,4.45247829344873e-16
INST_00947,Elite Solutions,2.5997890270899575e-13,2.8166525409529288e-18,4.4313846015198665e-16
INST_00843,Strategic Industries,1.8384309138011805e-13,2.800481171296292e-18,4.405942500501024e-16
INST_01201,Advanced Group,1.7542913378122369e-13,2.798050368609125e-18,4.4021181659618404e-16
INST_00250,Prime Supply Co,7.004510837169898e-13,2.7891056909367356e-18,4.3880456787357175e-16
INST_00232,Elite Solutions,2.4991894222299683e-13,2.784567788130395e-18,4.380906284604979e-16
INST_00387,Advanced Manufacturing,2.682841017797811e-13,2.721031905320193e-18,4.2809465172444483e-16
INST_00471,Superior Technologies,3.760035400258082e-13,2.7095910856892343e-18,4.262946898475623e-16
INST_00172,Strategic Enterprises,1.3834612012463998e-12,2.705341928736603e-18,4.2562617825745475e-16
INST_00034,Advanced Manufacturing,4.5259315204995257e-13,2.6511801944312044e-18,4.171050180538836e-16
INST_00254,Elite Systems,4.0204563322766287e-13,2.615026468476748e-18,4.114170227419754e-16
INST_00446,Global Industries,5.428562959474037e-13,2.5904442692513396e-18,4.0754955320020104e-16
INST_01000,Advanced Industries,1.9712829037962487e-13,2.5814651594310402e-18,4.0613688733479867e-16
INST_00410,Advanced Systems,2.525056607740205e-13,2.570315918829641e-18,4.043827990189226e-16
INST_01030,Premier Technologies,1.4164324220992013e-13,2.570025581592856e-18,4.043371208267555e-16
INST_01172,Innovative Technologies,3.701082032550475e-13,2.5602997779234977e-18,4.028069790719184e-16
INST_00400,Alpha Industries,1.744704475836657e-13,2.5457530189324766e-18,4.005183658028845e-16
INST_01116,Dynamic Enterprises,2.2100255454946868e-13,2.520113955095597e-18,3.964846218095378e-16
INST_01447,Innovative Enterprises,4.759174646015449e-13,2.5068301045095165e-18,3.9439469946092857e-16
INST_00671,Superior Solutions,3.5240694583711623e-14,2.5028060555002717e-18,3.937616036652612e-16
INST_01449,Alpha Supply Co,6.242202276827738e-13,2.4638306404625834e-18,3.876296775038106e-16
INST_00152,Global Technologies,1.5645967450854863e-13,2.4268941928083616e-18,3.818185381108634e-16
INST_00201,Prime Corp,3.3782518678891546e-13,2.405675617667593e-18,3.784802609972375e-16
INST_00438,Superior Systems,3.6738160032141097e-13,2.39084912080692e-18,3.761476371138301e-16
INST_01050,Global Manufacturing,1.8337537138279543e-13,2.3623312425443345e-18,3.7166097485203457e-16
INST_00389,Superior Supply Co,2.1728924264456714e-13,2.360751247882577e-18,3.714123973682024e-16
INST_01125,Global Manufacturing,5.3630466949580977e-14,2.3504452448767025e-18,3.6979097398141867e-16
INST_01154,Prime Systems,3.416750246334757e-13,2.348232063869029e-18,3.6944277852261837e-16
INST_00743,Premier Solutions,6.104712607026542e-13,2.296267773272697e-18,3.6126733785929886e-16
INST_00044,Advanced Manufacturing,3.591096776086146e-13,2.238906060171823e-18,3.522427312223007e-16
INST_01273,Superior Manufacturing,1.8115436985331754e-12,2.2228420986120056e-18,3.4971541942716183e-16
INST_00373,Innovative Supply Co,8.816058604548541e-14,2.2205313014847104e-18,3.4935186621432333e-16
INST_00090,Premier Corp,2.0129150097760922e-13,2.2198872945958544e-18,3.4925054586440243e-16
INST_00690,Superior Partners,2.788037343343819e-13,2.1594898635752303e-18,3.397483356377338e-16
INST_01051,Advanced Enterprises,4.5285167989313606e-13,2.1222288102340283e-18,3.338861266640721e-16
INST_00493,Premier Systems,8.840391426137493e-14,2.119164438756304e-18,3.3340401506591487e-16
INST_01278,Premier Enterprises,1.452949598360752e-13,2.1089699115770508e-18,3.318001299538863e-16
INST_00053,Advanced Group,9.663457187933028e-14,2.097021202848616e-18,3.2992026287417477e-16
INST_00577,Strategic Industries,6.249746180453784e-13,2.034065613564575e-18,3.2001558258874195e-16
INST_00396,Global Manufacturing,1.399534060923142e-14,2.016414312866262e-18,3.1723853781754567e-16
INST_00243,Dynamic Enterprises,1.4622603864859959e-13,2.000476703598502e-18,3.1473110478250403e-16
INST_00526,Strategic Enterprises,2.742956367446888e-13,1.9807697568491793e-18,3.1163064922051355e-16
INST_01167,Global Supply Co,1.346929856892039e-13,1.972908914931642e-18,3.1039391826694796e-16
INST_00816,Innovative Technologies,1.278415137103034e-13,1.950590100882921e-18,3.068825427081357e-16
INST_00948,Advanced Systems,4.512119826250147e-13,1.940361889039818e-18,3.052733580535287e-16
INST_01272,Prime Enterprises,1.072320565245489e-13,1.9319271377023894e-18,3.039463350483524e-16
INST_00030,Advanced Supply Co,1.208961196310703e-13,1.910672415915044e-18,3.006023710531993e-16
INST_00483,Prime Systems,5.283651411726585e-13,1.8635315885125018e-18,2.931857964627155e-16
INST_01458,Prime Industries,5.522126534034284e-13,1.8477071364465308e-18,2.906961662299105e-16
INST_00405,Strategic Group,3.3088688634118114e-13,1.8364956305777722e-18,2.889322818407534e-16
INST_00026,Prime Corp,3.757455085963887e-13,1.826089810768507e-18,2.8729515447063877e-16
INST_01381,Dynamic Partners,1.6291324679404547e-13,1.8237247533475586e-18,2.869230645914464e-16
INST_00977,Dynamic Manufacturing,2.820616024564028e-13,1.796622721945713e-18,2.8265915475955016e-16
INST_01168,Elite Technologies,2.425872087826018e-13,1.7821827762615535e-18,2.8038734622011567e-16
INST_00952,Alpha Enterprises,7.725332758683871e-14,1.7797024379284983e-18,2.799971194194773e-16
INST_00244,Alpha Partners,3.944834517472766e-13,1.7786640948108698e-18,2.798337589184694e-16
INST_00755,Advanced Manufacturing,5.12107625296725e-14,1.760960378784053e-18,2.7704846774569395e-16
INST_01465,Elite Manufacturing,3.94523575688456e-13,1.7443529614550255e-18,2.744356551125117e-16
INST_00896,Strategic Solutions,2.5466830203878356e-13,1.7440669988593924e-18,2.7439066517411944e-16
INST_00610,Alpha Group,1.6966958402228265e-14,1.7396935410332515e-18,2.7370259756960047e-16
INST_01132,Innovative Technologies,2.3351395462519634e-13,1.7050414779244792e-18,2.6825085594941625e-16
INST_01149,Strategic Industries,8.464509370992047e-14,1.7020467759654399e-18,2.677797053209849e-16
INST_01035,Advanced Manufacturing,3.812659514264707e-13,1.686857031290909e-18,2.653899323662788e-16
INST_00954,Advanced Technologies,3.9245371371536923e-13,1.6852909343215403e-18,2.651435413793309e-16
INST_01434,Elite Industries,9.905584236198044e-14,1.6370297387273825e-18,2.575507014426543e-16
INST_01017,Premier Supply Co,5.732375975513438e-13,1.6358867079794977e-18,2.5737087064060847e-16
INST_01211,Global Manufacturing,7.042028484013956e-13,1.6301346396246187e-18,2.5646590892580367e-16
INST_00700,Advanced Industries,1.4428198337128562e-13,1.5927308374414467e-18,2.5058124155477157e-16
INST_00705,Elite Partners,3.142381521074547e-13,1.579457300141976e-18,2.4849294177546423e-16
INST_00453,Advanced Enterprises,1.2770500195752894e-13,1.5781903579846112e-18,2.4829361623262453e-16
INST_00532,Superior Industries,3.446411843490455e-13,1.5473955722119945e-18,2.4344873254549043e-16
INST_01113,Global Technologies,7.009101926695967e-13,1.5398432468950045e-18,2.422605399079969e-16
INST_00260,Prime Corp,9.951632601174212e-13,1.5390228227742768e-18,2.421314641784758e-16
INST_00930,Global Enterprises,2.588085602712293e-13,1.5300003121075266e-18,2.407119701424042e-16
INST_00682,Alpha Solutions,1.6254796012523375e-12,1.5288766040657565e-18,2.4053517934408946e-16
INST_00598,Prime Technologies,2.466742725506825e-13,1.5072848436626703e-18,2.3713818971974723e-16
INST_01048,Advanced Manufacturing,2.027942545829305e-13,1.49127085021152e-18,2.346187393098554e-16
INST_00049,Prime Solutions,2.7534762468623665e-13,1.4761464770352046e-18,2.322392511256831e-16
INST_00514,Advanced Corp,8.298548051435299e-14,1.4621154123415839e-18,2.3003177103638513e-16
INST_01496,Prime Partners,1.2317510863174459e-13,1.4491372899992103e-18,2.2798994831709517e-16
INST_01471,Strategic Enterprises,2.5062200158608736e-13,1.4447961993819068e-18,2.2730697298252254e-16
INST_01328,Premier Manufacturing,5.54639029926765e-13,1.4294797574705456e-18,2.248972669982297e-16
INST_00346,Dynamic Technologies,5.302279982619741e-13,1.4160880047956694e-18,2.227903686240791e-16
INST_01241,Dynamic Manufacturing,7.040128718597261e-13,1.413430936821028e-18,2.2237233729302846e-16
INST_00280,Premier Technologies,6.425421221062894e-13,1.4091545905747797e-18,2.2169954806429456e-16
INST_00311,Premier Systems,4.824569290029526e-13,1.4090343577652602e-18,2.216806320704701e-16
INST_01341,Alpha Solutions,7.421489922762592e-14,1.4020881031542214e-18,2.2058779135710402e-16
INST_00762,Superior Group,7.256109564651198e-14,1.3843627603896238e-18,2.1779909769178153e-16
INST_00943,Strategic Systems,5.023612142663895e-13,1.3357488835404196e-18,2.101507710999306e-16
INST_00695,Advanced Partners,1.9841767836124733e-13,1.3321202618842779e-18,2.0957988711981684e-16
INST_00009,Premier Supply Co,1.9937626474608503e-13,1.3306059392556363e-18,2.0934164168908917e-16
INST_01199,Alpha Supply Co,3.592281332991037e-13,1.3193790380879925e-18,2.075753351875336e-16
INST_00742,Prime Corp,2.83071507102247e-13,1.3192385231528813e-18,2.0755322824637978e-16
INST_00507,Innovative Technologies,4.3686343543234424e-14,1.274574874776226e-18,2.005263834088889e-16
INST_01332,Prime Manufacturing,6.151409571465114e-13,1.2608038708772616e-18,1.983598181780672e-16
INST_00620,Dynamic Systems,1.5096047049831758e-12,1.2572245786181628e-18,1.977966950959442e-16
INST_00255,Superior Enterprises,8.648729899624038e-14,1.2498910345466118e-18,1.966429228858212e-16
INST_00545,Alpha Technologies,1.9320749603239524e-13,1.2470135098296394e-18,1.9619020752473621e-16
INST_01481,Strategic Group,4.513131003320178e-13,1.2440725215354583e-18,1.9572750756261468e-16
INST_00136,Alpha Industries,1.7702988671323685e-13,1.2135019725487848e-18,1.9091790261241659e-16
INST_00534,Strategic Manufacturing,3.471895678067228e-13,1.2091917766230002e-18,1.9023978787950762e-16
INST_00490,Advanced Partners,1.628057100299893e-13,1.169791783782157e-18,1.8404106371895372e-16
INST_00099,Superior Partners,2.138497053259967e-13,1.151160913667395e-18,1.8110990519872172e-16
INST_01487,Global Industries,1.0993047234997246e-13,1.1063404756484284e-18,1.7405839295208059e-16
INST_00852,Elite Industries,1.7387302556402444e-13,1.0834052810753527e-18,1.704500434454849e-16
INST_00801,Alpha Solutions,2.1953487941109981e-13,1.0701769497333592e-18,1.6836885583144995e-16
INST_01446,Global Industries,1.7513399730260413e-13,1.0594438892813457e-18,1.6668024432816018e-16
